strain_collection_id,strain_id,plate,row,colum,plate_control,strain_collection_notes,excluded
mata-deletion2021-384,rec7667,74,6,21,TRUE,NA,FALSE
mata-deletion2021-384,rec7668,74,6,23,TRUE,NA,FALSE
mata-deletion2021-384,rec7669,74,8,1,TRUE,NA,FALSE
mata-deletion2021-384,rec7670,74,8,3,TRUE,NA,FALSE
mata-deletion2021-384,rec7671,74,8,5,TRUE,NA,FALSE
mata-deletion2021-384,rec7672,74,8,7,TRUE,NA,FALSE
mata-deletion2021-384,rec7673,74,8,9,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,8,11,TRUE,NA,FALSE
mata-deletion2021-384,rec7675,74,8,13,TRUE,NA,FALSE
mata-deletion2021-384,rec7676,74,8,15,TRUE,NA,FALSE
mata-deletion2021-384,rec7677,74,8,17,TRUE,NA,FALSE
mata-deletion2021-384,rec7678,74,8,19,TRUE,NA,FALSE
mata-deletion2021-384,rec7679,74,8,21,TRUE,NA,FALSE
mata-deletion2021-384,rec7680,74,8,23,TRUE,NA,FALSE
mata-deletion2021-384,rec7681,74,10,1,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,10,3,TRUE,NA,FALSE
mata-deletion2021-384,rec7683,74,10,5,TRUE,NA,FALSE
mata-deletion2021-384,rec7684,74,10,7,TRUE,NA,FALSE
mata-deletion2021-384,rec7685,74,10,9,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,10,11,TRUE,NA,FALSE
mata-deletion2021-384,rec7687,74,10,13,TRUE,NA,FALSE
mata-deletion2021-384,rec7688,74,10,15,TRUE,NA,FALSE
mata-deletion2021-384,rec7689,74,10,17,TRUE,NA,FALSE
mata-deletion2021-384,rec7690,74,10,19,TRUE,NA,FALSE
mata-deletion2021-384,rec7691,74,10,21,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,10,23,TRUE,NA,FALSE
mata-deletion2021-384,rec7693,74,12,1,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,12,3,TRUE,NA,FALSE
mata-deletion2021-384,rec7695,74,12,5,TRUE,NA,FALSE
mata-deletion2021-384,rec7696,74,12,7,TRUE,NA,FALSE
mata-deletion2021-384,rec7697,74,12,9,TRUE,NA,FALSE
mata-deletion2021-384,rec7698,74,12,11,TRUE,NA,FALSE
mata-deletion2021-384,rec7699,74,12,13,TRUE,NA,FALSE
mata-deletion2021-384,rec7700,74,12,15,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,12,17,TRUE,NA,FALSE
mata-deletion2021-384,rec7702,74,12,19,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,12,21,TRUE,NA,FALSE
mata-deletion2021-384,rec7704,74,12,23,TRUE,NA,FALSE
mata-deletion2021-384,rec7705,74,14,1,TRUE,NA,FALSE
mata-deletion2021-384,rec7706,74,14,3,TRUE,NA,FALSE
mata-deletion2021-384,rec7707,74,14,5,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,14,7,TRUE,NA,FALSE
mata-deletion2021-384,rec7709,74,14,9,TRUE,NA,FALSE
mata-deletion2021-384,rec7710,74,14,11,TRUE,NA,FALSE
mata-deletion2021-384,rec7711,74,14,13,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,14,15,TRUE,NA,FALSE
mata-deletion2021-384,rec7713,74,14,17,TRUE,NA,FALSE
mata-deletion2021-384,rec7714,74,14,19,TRUE,NA,FALSE
mata-deletion2021-384,rec7715,74,14,21,TRUE,NA,FALSE
mata-deletion2021-384,rec7716,74,14,23,TRUE,NA,FALSE
mata-deletion2021-384,rec7717,74,16,1,TRUE,NA,FALSE
mata-deletion2021-384,rec7718,74,16,3,TRUE,NA,FALSE
mata-deletion2021-384,rec7719,74,16,5,TRUE,NA,FALSE
mata-deletion2021-384,blank,74,16,7,TRUE,NA,FALSE
mata-deletion2021-384,rec7721,74,16,9,TRUE,NA,FALSE
mata-deletion2021-384,rec7722,74,16,11,TRUE,NA,FALSE
mata-deletion2021-384,rec7723,74,16,13,TRUE,NA,FALSE
mata-deletion2021-384,rec7724,74,16,15,TRUE,NA,FALSE
mata-deletion2021-384,rec7725,74,16,17,TRUE,NA,FALSE
mata-deletion2021-384,rec7726,74,16,19,TRUE,NA,FALSE
mata-deletion2021-384,rec7727,74,16,21,TRUE,NA,FALSE
mata-deletion2021-384,rec7728,74,16,23,TRUE,NA,FALSE
mata-deletion2021-384,rec7729,75,1,2,TRUE,NA,FALSE
mata-deletion2021-384,rec7730,75,1,4,TRUE,NA,FALSE
mata-deletion2021-384,rec7731,75,1,6,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,1,8,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,1,10,TRUE,NA,FALSE
mata-deletion2021-384,rec7734,75,1,12,TRUE,NA,FALSE
mata-deletion2021-384,rec7735,75,1,14,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,1,16,TRUE,NA,FALSE
mata-deletion2021-384,rec7737,75,1,18,TRUE,NA,FALSE
mata-deletion2021-384,rec7738,75,1,20,TRUE,NA,FALSE
mata-deletion2021-384,rec7739,75,1,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7740,75,1,24,TRUE,NA,FALSE
mata-deletion2021-384,rec7741,75,3,2,TRUE,NA,FALSE
mata-deletion2021-384,rec7742,75,3,4,TRUE,NA,FALSE
mata-deletion2021-384,rec7743,75,3,6,TRUE,NA,FALSE
mata-deletion2021-384,rec7744,75,3,8,TRUE,NA,FALSE
mata-deletion2021-384,rec7745,75,3,10,TRUE,NA,FALSE
mata-deletion2021-384,rec7746,75,3,12,TRUE,NA,FALSE
mata-deletion2021-384,rec7747,75,3,14,TRUE,NA,FALSE
mata-deletion2021-384,rec7748,75,3,16,TRUE,NA,FALSE
mata-deletion2021-384,rec7749,75,3,18,TRUE,NA,FALSE
mata-deletion2021-384,rec7750,75,3,20,TRUE,NA,FALSE
mata-deletion2021-384,rec7751,75,3,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7752,75,3,24,TRUE,NA,FALSE
mata-deletion2021-384,rec7753,75,5,2,TRUE,NA,FALSE
mata-deletion2021-384,rec7754,75,5,4,TRUE,NA,FALSE
mata-deletion2021-384,rec7755,75,5,6,TRUE,NA,FALSE
mata-deletion2021-384,rec7756,75,5,8,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,5,10,TRUE,NA,FALSE
mata-deletion2021-384,rec7758,75,5,12,TRUE,NA,FALSE
mata-deletion2021-384,rec7759,75,5,14,TRUE,NA,FALSE
mata-deletion2021-384,rec7760,75,5,16,TRUE,NA,FALSE
mata-deletion2021-384,rec7761,75,5,18,TRUE,NA,FALSE
mata-deletion2021-384,rec7762,75,5,20,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,5,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7764,75,5,24,TRUE,NA,FALSE
mata-deletion2021-384,rec7765,75,7,2,TRUE,NA,FALSE
mata-deletion2021-384,rec7766,75,7,4,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,7,6,TRUE,NA,FALSE
mata-deletion2021-384,rec7768,75,7,8,TRUE,NA,FALSE
mata-deletion2021-384,rec7769,75,7,10,TRUE,NA,FALSE
mata-deletion2021-384,rec7770,75,7,12,TRUE,NA,FALSE
mata-deletion2021-384,rec7771,75,7,14,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,7,16,TRUE,NA,FALSE
mata-deletion2021-384,rec7773,75,7,18,TRUE,NA,FALSE
mata-deletion2021-384,rec7774,75,7,20,TRUE,NA,FALSE
mata-deletion2021-384,rec7775,75,7,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7776,75,7,24,TRUE,NA,FALSE
mata-deletion2021-384,rec7777,75,9,2,TRUE,NA,FALSE
mata-deletion2021-384,rec7778,75,9,4,TRUE,NA,FALSE
mata-deletion2021-384,rec7779,75,9,6,TRUE,NA,FALSE
mata-deletion2021-384,rec7780,75,9,8,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,9,10,TRUE,NA,FALSE
mata-deletion2021-384,rec7782,75,9,12,TRUE,NA,FALSE
mata-deletion2021-384,rec7783,75,9,14,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,9,16,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,9,18,TRUE,NA,FALSE
mata-deletion2021-384,rec7786,75,9,20,TRUE,NA,FALSE
mata-deletion2021-384,rec7787,75,9,22,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,9,24,TRUE,NA,FALSE
mata-deletion2021-384,rec7789,75,11,2,TRUE,NA,FALSE
mata-deletion2021-384,rec7790,75,11,4,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,11,6,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,11,8,TRUE,NA,FALSE
mata-deletion2021-384,rec7793,75,11,10,TRUE,NA,FALSE
mata-deletion2021-384,rec7794,75,11,12,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,11,14,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,11,16,TRUE,NA,FALSE
mata-deletion2021-384,rec7797,75,11,18,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,11,20,TRUE,NA,FALSE
mata-deletion2021-384,rec7799,75,11,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7800,75,11,24,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,13,2,TRUE,NA,FALSE
mata-deletion2021-384,rec7802,75,13,4,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,13,6,TRUE,NA,FALSE
mata-deletion2021-384,rec7804,75,13,8,TRUE,NA,FALSE
mata-deletion2021-384,rec7805,75,13,10,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,13,12,TRUE,NA,FALSE
mata-deletion2021-384,rec7807,75,13,14,TRUE,NA,FALSE
mata-deletion2021-384,rec7808,75,13,16,TRUE,NA,FALSE
mata-deletion2021-384,rec7809,75,13,18,TRUE,NA,FALSE
mata-deletion2021-384,rec7810,75,13,20,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,13,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7812,75,13,24,TRUE,NA,FALSE
mata-deletion2021-384,rec7813,75,15,2,TRUE,NA,FALSE
mata-deletion2021-384,rec7814,75,15,4,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,15,6,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,15,8,TRUE,NA,FALSE
mata-deletion2021-384,rec7817,75,15,10,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,15,12,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,15,14,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,15,16,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,15,18,TRUE,NA,FALSE
mata-deletion2021-384,blank,75,15,20,TRUE,NA,FALSE
mata-deletion2021-384,rec7823,75,15,22,TRUE,NA,FALSE
mata-deletion2021-384,rec7824,75,15,24,TRUE,NA,FALSE
mata-deletion2021-384,rec2384,76,1,1,TRUE,"no growth on drop-in media,no growth on -met,growth on -lys, colony is pink- ade mutant?? OK",FALSE
mata-deletion2021-384,rec285,76,1,3,TRUE,"super slow growth, grows slow on -lys, no growth on -met  OK",FALSE
mata-deletion2021-384,rec227,76,1,5,TRUE,"slow growth, petite, no growth on -met, slow growth on -lys  OK",FALSE
mata-deletion2021-384,rec270,76,1,7,TRUE,"Similar to YNR027W -- slow grow, petite,no growth on drop-in media, super slow growth on -met, no growth on -lys, mates like alpha, not like mat a. Confirmed Alpha 10/15/01 -- CORRECT STRAIN CAN BE FOUND IN PLATE 121 D7",FALSE
mata-deletion2021-384,rec973,76,1,9,TRUE,"60S large subunit of ribosomal protein L27.e -- slow grow, petite,no growth on drop-in media, super slow growth on -met, no growth on -lys, mates like alpha, not like mat a",FALSE
mata-deletion2021-384,rec984,76,1,11,TRUE,"ribosomal protein S27.e -- growth on -met, growth on -lys",FALSE
mata-deletion2021-384,rec1515,76,1,13,TRUE,"Similar to H. influenzae & E. coli hypothetical proteins. Mutant is a new lysine auxotroph. -- grows on -met, no growth on -lys",FALSE
mata-deletion2021-384,rec4175,76,1,15,TRUE,Hypothetical protein -- slow growth,FALSE
mata-deletion2021-384,rec1666,76,1,17,TRUE,"40S small subunit of ribosomal protein S12 -- grows on -met, grows on -lys, mates with alpha, papillation on mat a",FALSE
mata-deletion2021-384,rec7280,76,1,19,TRUE,NA,FALSE
mata-deletion2021-384,rec7288,76,1,21,TRUE,NA,FALSE
mata-deletion2021-384,rec7374,76,1,23,TRUE,NA,FALSE
mata-deletion2021-384,rec7347,76,3,1,TRUE,NA,FALSE
mata-deletion2021-384,rec4797,76,3,3,TRUE,NA,FALSE
mata-deletion2021-384,rec3415,76,3,5,TRUE,NA,FALSE
mata-deletion2021-384,rec4105,76,3,7,TRUE,NA,FALSE
mata-deletion2021-384,rec5005,76,3,9,TRUE,NA,FALSE
mata-deletion2021-384,rec145,76,3,11,TRUE,NA,FALSE
mata-deletion2021-384,rec210,76,3,13,TRUE,NA,FALSE
mata-deletion2021-384,rec277,76,3,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1147,76,3,17,TRUE,NA,FALSE
mata-deletion2021-384,rec4072,76,3,19,TRUE,"Hyperrecombination protein related to Top 1 p -- grows -met, grows -lys, mates poorly",FALSE
mata-deletion2021-384,rec7406,76,3,21,TRUE,NA,FALSE
mata-deletion2021-384,rec4397,76,3,23,TRUE,NA,FALSE
mata-deletion2021-384,rec3119,76,5,1,TRUE,Uncharacterized Content,FALSE
mata-deletion2021-384,rec3026,76,5,3,TRUE,NA,FALSE
mata-deletion2021-384,rec5546,76,5,5,TRUE,NA,FALSE
mata-deletion2021-384,rec7005,76,5,7,TRUE,NA,FALSE
mata-deletion2021-384,rec7161,76,5,9,TRUE,NA,FALSE
mata-deletion2021-384,rec7102,76,5,11,TRUE,NA,FALSE
mata-deletion2021-384,rec7284,76,5,13,TRUE,NA,FALSE
mata-deletion2021-384,rec7291,76,5,15,TRUE,NA,FALSE
mata-deletion2021-384,rec7263,76,5,17,TRUE,NA,FALSE
mata-deletion2021-384,rec7266,76,5,19,TRUE,NA,FALSE
mata-deletion2021-384,rec7285,76,5,21,TRUE,NA,FALSE
mata-deletion2021-384,rec7287,76,5,23,TRUE,NA,FALSE
mata-deletion2021-384,rec7375,76,7,1,TRUE,NA,FALSE
mata-deletion2021-384,rec7376,76,7,3,TRUE,NA,FALSE
mata-deletion2021-384,rec7383,76,7,5,TRUE,NA,FALSE
mata-deletion2021-384,rec7384,76,7,7,TRUE,Uncharacterized Content,FALSE
mata-deletion2021-384,rec7386,76,7,9,TRUE,NA,FALSE
mata-deletion2021-384,rec7387,76,7,11,TRUE,NA,FALSE
mata-deletion2021-384,rec7395,76,7,13,TRUE,"grows -met, grows - lys, mates with alpha, papillation with mat a",FALSE
mata-deletion2021-384,rec2403,76,7,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1152,76,7,17,TRUE,NA,FALSE
mata-deletion2021-384,rec849,76,7,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1137,76,7,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1167,76,7,23,TRUE,NA,FALSE
mata-deletion2021-384,rec7364,76,9,1,TRUE,NA,FALSE
mata-deletion2021-384,rec7367,76,9,3,TRUE,NA,FALSE
mata-deletion2021-384,rec7368,76,9,5,TRUE,NA,FALSE
mata-deletion2021-384,rec7369,76,9,7,TRUE,NA,FALSE
mata-deletion2021-384,rec7370,76,9,9,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,9,11,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,9,13,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,9,15,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,9,17,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,9,19,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,9,21,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,9,23,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,1,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,3,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,5,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,7,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,9,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,11,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,13,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,15,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,17,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,19,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,21,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,11,23,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,1,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,3,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,5,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,7,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,9,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,11,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,13,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,15,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,17,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,19,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,21,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,13,23,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,1,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,3,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,5,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,7,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,9,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,11,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,13,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,15,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,17,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,19,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,21,TRUE,NA,FALSE
mata-deletion2021-384,blank,76,15,23,TRUE,NA,FALSE
mata-deletion2021-384,rec4216,12,2,2,TRUE,NA,FALSE
mata-deletion2021-384,rec4218,12,2,4,TRUE,NA,FALSE
mata-deletion2021-384,rec4219,12,2,6,TRUE,NA,FALSE
mata-deletion2021-384,rec4220,12,2,8,TRUE,NA,FALSE
mata-deletion2021-384,rec4221,12,2,10,TRUE,NA,FALSE
mata-deletion2021-384,rec4222,12,2,12,TRUE,NA,FALSE
mata-deletion2021-384,rec4223,12,2,14,TRUE,NA,FALSE
mata-deletion2021-384,rec4224,12,2,16,TRUE,NA,FALSE
mata-deletion2021-384,rec4225,12,2,18,TRUE,NA,FALSE
mata-deletion2021-384,rec4227,12,2,20,TRUE,NA,FALSE
mata-deletion2021-384,rec4228,12,2,22,TRUE,NA,FALSE
mata-deletion2021-384,blank,12,2,24,TRUE,NA,FALSE
mata-deletion2021-384,rec4229,12,4,2,TRUE,NA,FALSE
mata-deletion2021-384,rec4231,12,4,4,TRUE,NA,FALSE
mata-deletion2021-384,rec4235,12,4,6,TRUE,NA,FALSE
mata-deletion2021-384,rec4236,12,4,8,TRUE,NA,FALSE
mata-deletion2021-384,rec4237,12,4,10,TRUE,NA,FALSE
mata-deletion2021-384,rec4238,12,4,12,TRUE,NA,FALSE
mata-deletion2021-384,rec4239,12,4,14,TRUE,NA,FALSE
mata-deletion2021-384,rec4241,12,4,16,TRUE,NA,FALSE
mata-deletion2021-384,rec4242,12,4,18,TRUE,NA,FALSE
mata-deletion2021-384,rec4244,12,4,20,TRUE,NA,FALSE
mata-deletion2021-384,rec4245,12,4,22,TRUE,NA,FALSE
mata-deletion2021-384,rec4246,12,4,24,TRUE,Sterile [expected phenotype],FALSE
mata-deletion2021-384,rec4247,12,6,2,TRUE,NA,FALSE
mata-deletion2021-384,rec4250,12,6,4,TRUE,NA,FALSE
mata-deletion2021-384,rec4251,12,6,6,TRUE,NA,FALSE
mata-deletion2021-384,rec4254,12,6,8,TRUE,NA,FALSE
mata-deletion2021-384,rec4255,12,6,10,TRUE,NA,FALSE
mata-deletion2021-384,rec4256,12,6,12,TRUE,NA,FALSE
mata-deletion2021-384,rec4257,12,6,14,TRUE,NA,FALSE
mata-deletion2021-384,rec4258,12,6,16,TRUE,NA,FALSE
mata-deletion2021-384,rec4259,12,6,18,TRUE,NA,FALSE
mata-deletion2021-384,rec4261,12,6,20,TRUE,NA,FALSE
mata-deletion2021-384,rec4262,12,6,22,TRUE,NA,FALSE
mata-deletion2021-384,rec4264,12,6,24,TRUE,NA,FALSE
mata-deletion2021-384,rec4266,12,8,2,TRUE,NA,FALSE
mata-deletion2021-384,rec4267,12,8,4,TRUE,NA,FALSE
mata-deletion2021-384,rec4268,12,8,6,TRUE,NA,FALSE
mata-deletion2021-384,rec4269,12,8,8,TRUE,NA,FALSE
mata-deletion2021-384,rec4271,12,8,10,TRUE,NA,FALSE
mata-deletion2021-384,rec4272,12,8,12,TRUE,NA,FALSE
mata-deletion2021-384,rec241,12,8,14,TRUE,NA,FALSE
mata-deletion2021-384,rec243,12,8,16,TRUE,NA,FALSE
mata-deletion2021-384,rec244,12,8,18,TRUE,"Similar to K. lactis golgi uridine diphosphate-N-acetylglucosamine transporter -- growth on -met,  no growth on -lys, no growth on drop-in media, confirmed alpha -- CORRECT STRAIN CAN BE FOUND IN PLATE 121 D6",FALSE
mata-deletion2021-384,rec245,12,8,20,TRUE,NA,FALSE
mata-deletion2021-384,rec246,12,8,22,TRUE,NA,FALSE
mata-deletion2021-384,rec247,12,8,24,TRUE,NA,FALSE
mata-deletion2021-384,rec248,12,10,2,TRUE,NA,FALSE
mata-deletion2021-384,rec249,12,10,4,TRUE,NA,FALSE
mata-deletion2021-384,rec250,12,10,6,TRUE,NA,FALSE
mata-deletion2021-384,rec253,12,10,8,TRUE,NA,FALSE
mata-deletion2021-384,rec254,12,10,10,TRUE,NA,FALSE
mata-deletion2021-384,rec255,12,10,12,TRUE,NA,FALSE
mata-deletion2021-384,rec256,12,10,14,TRUE,NA,FALSE
mata-deletion2021-384,rec257,12,10,16,TRUE,NA,FALSE
mata-deletion2021-384,rec258,12,10,18,TRUE,NA,FALSE
mata-deletion2021-384,rec7401,12,10,20,TRUE,NA,FALSE
mata-deletion2021-384,rec261,12,10,22,TRUE,NA,FALSE
mata-deletion2021-384,rec264,12,10,24,TRUE,NA,FALSE
mata-deletion2021-384,rec265,12,12,2,TRUE,NA,FALSE
mata-deletion2021-384,rec266,12,12,4,TRUE,NA,FALSE
mata-deletion2021-384,rec268,12,12,6,TRUE,NA,FALSE
mata-deletion2021-384,rec269,12,12,8,TRUE,NA,FALSE
mata-deletion2021-384,rec271,12,12,10,TRUE,NA,FALSE
mata-deletion2021-384,rec272,12,12,12,TRUE,NA,FALSE
mata-deletion2021-384,rec274,12,12,14,TRUE,NA,FALSE
mata-deletion2021-384,rec7403,12,12,16,TRUE,NA,FALSE
mata-deletion2021-384,rec278,12,12,18,TRUE,NA,FALSE
mata-deletion2021-384,rec279,12,12,20,TRUE,NA,FALSE
mata-deletion2021-384,rec280,12,12,22,TRUE,NA,FALSE
mata-deletion2021-384,rec281,12,12,24,TRUE,NA,FALSE
mata-deletion2021-384,rec282,12,14,2,TRUE,NA,FALSE
mata-deletion2021-384,rec283,12,14,4,TRUE,NA,FALSE
mata-deletion2021-384,rec284,12,14,6,TRUE,NA,FALSE
mata-deletion2021-384,rec286,12,14,8,TRUE,"Similar to cytochrome c oxidase III of T. brucei kinetoplast -- no growth on -met, super slow growth on -lys, super slow growth on drop in media",FALSE
mata-deletion2021-384,rec287,12,14,10,TRUE,"L-threonine aldolase -- no growth on -met, super slow growth on -lys, super slow growth on drop in media",FALSE
mata-deletion2021-384,rec288,12,14,12,TRUE,NA,FALSE
mata-deletion2021-384,rec289,12,14,14,TRUE,NA,FALSE
mata-deletion2021-384,rec290,12,14,16,TRUE,NA,FALSE
mata-deletion2021-384,rec291,12,14,18,TRUE,NA,FALSE
mata-deletion2021-384,rec292,12,14,20,TRUE,NA,FALSE
mata-deletion2021-384,rec293,12,14,22,TRUE,NA,FALSE
mata-deletion2021-384,rec294,12,14,24,TRUE,NA,FALSE
mata-deletion2021-384,rec295,12,16,2,TRUE,NA,FALSE
mata-deletion2021-384,blank,12,16,4,TRUE,NA,FALSE
mata-deletion2021-384,rec297,12,16,6,TRUE,NA,FALSE
mata-deletion2021-384,rec298,12,16,8,TRUE,NA,FALSE
mata-deletion2021-384,rec301,12,16,10,TRUE,NA,FALSE
mata-deletion2021-384,rec302,12,16,12,TRUE,NA,FALSE
mata-deletion2021-384,rec303,12,16,14,TRUE,NA,FALSE
mata-deletion2021-384,rec304,12,16,16,TRUE,NA,FALSE
mata-deletion2021-384,rec305,12,16,18,TRUE,NA,FALSE
mata-deletion2021-384,rec306,12,16,20,TRUE,NA,FALSE
mata-deletion2021-384,rec307,12,16,22,TRUE,NA,FALSE
mata-deletion2021-384,rec308,12,16,24,TRUE,NA,FALSE
mata-deletion2021-384,rec1528,2,2,1,TRUE,NA,FALSE
mata-deletion2021-384,blank,2,2,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1529,2,2,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1530,2,2,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1531,2,2,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1533,2,2,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1534,2,2,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1535,2,2,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1539,2,2,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1540,2,2,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1541,2,2,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1542,2,2,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1543,2,4,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1544,2,4,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1545,2,4,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1546,2,4,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1548,2,4,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1549,2,4,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1550,2,4,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1551,2,4,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1556,2,4,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1558,2,4,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1559,2,4,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1566,2,4,23,TRUE,NA,FALSE
mata-deletion2021-384,rec1567,2,6,1,TRUE,NA,FALSE
mata-deletion2021-384,rec1568,2,6,3,TRUE,NA,FALSE
mata-deletion2021-384,rec1569,2,6,5,TRUE,NA,FALSE
mata-deletion2021-384,rec1570,2,6,7,TRUE,NA,FALSE
mata-deletion2021-384,rec1571,2,6,9,TRUE,NA,FALSE
mata-deletion2021-384,rec1572,2,6,11,TRUE,NA,FALSE
mata-deletion2021-384,rec1573,2,6,13,TRUE,NA,FALSE
mata-deletion2021-384,rec1574,2,6,15,TRUE,NA,FALSE
mata-deletion2021-384,rec1575,2,6,17,TRUE,NA,FALSE
mata-deletion2021-384,rec1576,2,6,19,TRUE,NA,FALSE
mata-deletion2021-384,rec1578,2,6,21,TRUE,NA,FALSE
mata-deletion2021-384,rec1579,2,6,23,TRUE,NA,FALSE
